0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-29.208663610984424,-26.328446672454742,-23.69636110060659,-21.197053764649606,-18.78074358417877,-16.431060559046447,-14.152228361659994,-11.954777467428945,-9.841797628819892,-7.798370580303282,-5.7901633170683064,-3.779170698639475,-1.741500179709818,-1.741472279372226,0.3384362968995304,2.431243005477763,4.519030692138196,6.588668274898062,8.616479535450507,8.636848765086498,10.541646464804876,10.542239576182405,11.022953932170365,12.603633739300982,14.55580514107059,16.585138927155768,18.711676828338554,20.95272124567846,23.323963598823948,25.846245466447098,28.55709791153576,31.548289868543534
-28.950162645779237,-25.84806577230888,-22.98340250487299,-20.257390592291127,-20.25732328792179,-17.685004568949015,-15.192393869505507,-15.175858990735215,-12.779683140443014,-10.42241644730634,-8.102083266664131,-5.84262183574736,-5.78319004450112,-3.57428696623367,-1.3697351220011273,0.7932259763716448,2.898822510154451,4.881140804264319,4.967373408874655,6.72065594709793,8.14481642397,8.144843756002711,9.291354450623283,10.905524183429897,12.788361937279708,14.825395270236987,16.99691878593615,19.2981291016444,21.73269891169311,24.315084816292554,27.079396463444425,30.11527351505906
-28.549910944640892,-25.602005941570095,-22.927082196939665,-20.422620143348468,-18.038523460579295,-15.74085768399275,-13.504945963302747,-11.316792937014101,-9.276708483534092,-8.966349347337255,-7.003785243040928,-4.904240789481303,-2.8223006160279955,-2.8222796544074047,-0.7646399563722367,1.282480041029861,3.3247828497662115,5.3630165835711106,7.392981222035683,9.40537564914884,11.387006873109982,13.285199722324531,13.443063783823783,15.244853208145043,17.17631456394596,17.17729334745961,19.226547110816337,21.389628560622874,23.68347678844733,26.132449803174737,28.77557868312835,31.706229832463986
-29.79886625375359,-26.880578014566407,-24.27389687536993,-21.89219558212022,-19.705553467531626,-17.700387767667575,-15.852254548701632,-14.09237015766366,-14.092258798432264,-12.33736826676658,-10.588170835561474,-8.927844059848667,-7.487338114369997,-6.058996352936728,-4.342523078960359,-2.4374221908055125,-0.43578784446037866,1.623563389756662,3.722334115932165,5.851890767864007,8.011185461639514,8.011236757694546,10.216306410587238,12.321361245597766,12.575057206580299,14.762342211427535,17.0879165711638,19.463635502880212,21.902626920302946,24.43428188914755,27.110638121746607,30.0407209247615
-28.714184717538533,-25.630017224051613,-22.791919565283887,-20.100985022086608,-17.51765878003186,-17.517361539562536,-15.094632065369728,-12.987295360118566,-12.22402576934694,-10.260907003177719,-8.095432536793124,-7.908254984985721,-5.799637700462492,-3.635984087500554,-1.524260115380253,0.5246380485002178,2.497755282602222,4.3810755158038,6.16469018710592,7.854821420329876,7.855672271649767,9.505827776568363,9.505843328381934,11.237682386404378,13.09549643645238,15.091242089748397,17.226206709791573,19.50100767110424,21.92142735417789,24.502576990038396,27.278045374869674,30.335448947956625
-28.500959711493238,-25.319270571799834,-25.319101583305226,-22.456219953507443,-19.71809564506966,-17.108687594747483,-14.881976455722342,-14.011275256199113,-11.916279248462914,-9.508361794195812,-7.103469246923844,-4.782052382705181,-4.664663612368569,-2.409214806842772,-0.14055805753263756,2.0678511696838378,4.193535098366601,6.205891876443156,8.069919875504791,9.794606560592031,9.794636012733244,11.411665797367476,11.561696410855268,13.381108903180257,15.35665309709286,17.42916252939046,19.595715232736755,21.864575149986596,24.250647317423063,26.776901096015887,29.483562476182346,32.46511565375784
-30.752735348887295,-30.75183109672079,-27.675578622719833,-24.800794849098697,-22.083476798721772,-19.52931101931635,-17.196182460372796,-15.187246157380107,-13.46784062839811,-11.6061190988542,-9.514249564171509,-7.462912026712949,-7.084749796942467,-5.136347286793274,-3.048705496531712,-1.0450714924698226,0.8574415667065178,2.652825993261069,2.6528313666812027,4.284204633130608,4.287688520052067,5.668598195460298,7.106308912591875,8.879143614231596,10.878402152823458,13.031211401962226,15.312179618346494,17.714470963803166,20.242370483970788,22.911564844509627,25.756902912466416,28.867149857710967
-29.59157183010501,-26.531200922233094,-23.7348997081187,-21.109568727985433,-18.615705969277553,-16.23144613390617,-13.943700007653678,-11.756195578737948,-11.752853676616738,-9.772131981392464,-9.668089538879762,-7.959580953860078,-6.987413699711936,-5.819756465294135,-4.07797255989367,-2.2075359422630156,-0.2423724608876827,1.8027352395783947,3.911899882523647,6.029045449080649,6.114219212381964,8.297172203407229,10.52793293337209,12.683701462080363,14.512854787411255,15.983827575292771,17.968444227691112,20.335669710487846,20.33662620449583,23.004959945976186,25.842081701278623,28.92612572917299
-27.965640132966524,-24.919847258932393,-22.13656339545415,-19.52223438847489,-17.039098386507135,-14.672160092208985,-12.428377356309204,-10.384172052274387,-10.092551755592956,-8.57525758121945,-7.245806601014492,-7.2453498501173454,-5.962791533515289,-5.2332628515396955,-3.53818790378487,-1.6198283704079,0.3403278249165309,2.319633138229797,2.319663157921665,4.327424822931814,6.363099256531481,8.430218865017608,10.524883726429016,12.479790623483412,12.829604320719957,14.851044424763645,17.04643950709529,19.30437273361819,21.649323820103344,24.11837913359396,26.764255248656433,29.69083498475943
-30.016470152883237,-30.016418082522616,-26.92081291635875,-24.02093087744521,-21.259382579028685,-18.61191387082001,-16.09803685776279,-13.981052747014544,-12.95437194850279,-10.97392150263387,-8.656704750946167,-6.331524676311877,-4.042878392764572,-1.8057243471325908,0.32728408302647083,0.4104989212385321,2.3903416751153093,4.260778718128607,4.261916048807206,5.829911943018121,7.2686368480591135,7.331077478418924,8.97973632697068,10.785000642166107,12.68488066644805,14.693449951110779,16.826000522973523,19.092273406918185,21.50218133095611,24.072514596277344,26.837525338873363,29.88521034513176
-30.876563421081112,-27.82854738176539,-25.020813428850982,-22.355251605171688,-19.790839935854628,-17.307790663637476,-14.898836926733686,-12.568212596233288,-10.435546308453763,-9.995344824616819,-8.06686855450491,-5.9522855526361775,-3.890312556598084,-1.8913982379150196,-1.8913655541056391,0.0013460003742510377,1.7867524997049535,3.436973887015594,4.990259267337376,6.5215015707904485,6.5241311262750115,7.953393051933735,7.953530331488137,9.420840161863094,11.224714434552567,13.275380569156868,15.48784725410006,17.833073647024058,20.30629195842171,22.919564492690036,25.707190122217977,28.759901521936293
-34.45529792258253,-31.49054069267458,-28.792745834166656,-26.27854017485777,-26.25807703149838,-23.95657448031709,-21.7671973181489,-21.718377667493144,-19.638697566140834,-17.571147287896558,-15.50541056353022,-13.41712860290137,-11.292577431567208,-9.127052640264083,-6.922075420157068,-4.6855064825080825,-2.590880213221249,-2.242662234117979,-0.08157685601370657,2.2288583658164898,4.546428899606272,6.856632405111778,9.155103880656819,11.447947553523907,13.75252321826396,16.095429178050896,18.50804955234199,21.022979940624726,23.674438422184647,26.503775085018365,29.57098391062228,29.57208101931513
-29.393879996709764,-26.340826754020423,-23.509958485165452,-20.807583886851038,-18.20620807298987,-15.7032262350004,-13.303036885939068,-11.006656245257625,-8.805608375031493,-6.6777590110971055,-4.588442390845476,-2.502055751500584,-0.39676873778412575,1.7327611474842488,1.7327986292551218,3.8890525665464857,6.05027597073043,8.20453319767611,10.343932040745633,12.463435376988583,14.561173488302618,16.639479543484363,18.70679848694463,18.706826884937808,20.780799778710822,22.89328846381119,22.896160421318065,25.118553105889443,27.442963803350413,29.89719963668085,32.529166953160846,35.439424922545825
-31.186092543632295,-28.40615244592037,-25.914520972009758,-23.590281279218594,-21.359667723724712,-19.16599278190745,-16.97259575922685,-14.764531582859764,-12.542698517355342,-10.316228072462618,-8.09717107765105,-5.897929100847988,-3.7354949257700145,-3.7353886233063567,-1.6561334464761417,0.34779561917914986,2.25510015089895,4.049850025509103,5.762555411248155,7.435115018876841,8.763860376394433,9.82698005969022,11.317811592962133,11.70712630910941,13.719350592612797,15.910191920424346,15.913512885793981,18.286539506488918,20.77362802314496,23.386055629889658,26.163967056876555,29.20263236553427
-32.94397544436288,-29.958945794661307,-27.248553381769426,-24.71940287855358,-22.333116867001,-20.069605749978113,-17.9176108233283,-15.87104790121205,-13.9262831325177,-12.08490866036775,-12.07473199384976,-10.3135743785939,-10.313554636374903,-8.511319019239084,-6.626501968285661,-4.6557086199885,-2.611956421083054,-0.5129925341503437,1.6224880400386879,3.7757274976698683,3.7757299137720866,5.929306450819411,8.072936044923825,10.203873379980186,12.329382822366021,14.466005989172727,16.635745443163632,18.862602775080745,21.17287260067862,23.599811594361103,26.194386321970192,29.06310128782531
-29.481141192228367,-26.255825426399028,-26.255775288673437,-23.34446888735932,-20.568426039649896,-17.918967385848372,-15.400030933479481,-13.021267264158228,-10.790751561402956,-8.702195625424608,-6.711260827566265,-4.732952595872395,-2.7006286184640675,-0.6065929537506017,1.4991227662049105,1.5446083490315767,3.6465553119960448,5.7444665412903415,7.773685926180332,7.786014509252955,9.577096805664956,9.577408734259555,10.790843750533938,12.227971559594772,14.083804558130183,16.103148137157795,18.241408798477316,20.496859422356664,22.87907882870772,25.407466031271113,28.11981897951965,31.108851335114483
-28.702813934684787,-25.64453016540616,-22.86848593752313,-20.287978636349322,-17.87098225657277,-15.60497310371627,-13.488350425936062,-11.525338789760838,-9.708954994499553,-7.982597255125891,-6.263172637809978,-6.260757454776019,-4.785329553689603,-4.784643281070953,-3.981697656672765,-2.2538881390899412,-0.2850996738098675,-0.28047070991617856,1.792480824541557,3.8715835985826463,3.9666970735962197,6.125728009543606,8.373369360500359,10.671089150075856,13.024210944468354,15.439231089056623,17.923099127227243,20.48660115475806,20.48661116601159,23.217687457621203,26.09276350508518,29.20807626349682
-28.33533428771581,-25.385355071254335,-22.721895204097837,-20.252508444665853,-17.93962081805136,-15.761986937675813,-13.701117724939127,-11.730650876222464,-9.835102407977892,-9.79338110084805,-8.105160366134369,-8.105122866471433,-7.765399091393126,-5.918195570443267,-3.948866499960958,-1.943458775112698,0.09153647175748655,2.150534812567038,4.227553490873372,4.22756529502147,6.318414008740024,8.407184992041236,10.48412459654981,12.5481536642933,14.61071033333385,16.694502055202477,18.825729135006277,21.02761118832378,23.32190157436431,25.736795584944765,28.32001022046989,31.17710760539297
-28.887437311349913,-25.93415371222672,-23.23110711922616,-20.6705666710627,-18.201689487554244,-15.79580204084401,-13.439487541124013,-11.217261984653112,-10.980908723934796,-8.832478958385853,-6.590210412015277,-6.590197315505652,-4.382467362415761,-2.191772061057143,-0.01220209138798952,2.1593051455827186,4.323786930950687,6.4800081430122605,8.624845889563142,10.754431070773508,12.865957407524256,14.960092572461715,17.04379983879113,17.043993615844382,19.134291836308336,21.252046410682688,21.276049831007313,23.50526393734439,25.846250674550426,28.316555309812955,30.963646471494126,33.88762147800879
-28.250618388453642,-25.288320950298214,-22.582123476650803,-20.029442036195054,-17.590863983080034,-15.266229473168567,-13.106563369308601,-11.229196386000377,-9.60144364940892,-7.775555187210609,-5.698794379955057,-3.511657835013827,-1.2923960344767713,0.9243560380083402,0.9243750702448754,3.115107214266793,5.287029751244591,7.440069782810118,9.573155932541644,11.685637201463798,13.778111894493678,15.85363860527084,17.91913350381149,19.986259224135587,22.07125236289849,24.1936553344206,26.374967667610637,28.638563610394666,31.001557046307436,31.032725358210627,33.669902045608495,36.59211139930297
-29.338145638743278,-26.270334382166347,-23.47155658277731,-20.852209901638204,-18.37701952604169,-16.02918627537356,-13.800954766361563,-11.689211526797946,-9.690073161118903,-7.787570506389967,-5.94376859902737,-4.469272528099114,-4.469206521785415,-3.997101141128208,-2.12295040257858,-2.110066003958132,-0.09027823459620458,-0.06732314988797262,2.0543692097109374,4.231691445116312,6.443061141506503,8.686445633268765,10.958580417546994,13.044027688434825,13.499815647434305,15.72400398834302,18.177203561837313,20.71895724380173,23.357172069700056,23.35759608010523,26.216739041725038,29.310154095995752
-29.65539546914812,-26.649163286042718,-23.92266672949671,-21.3855231759119,-19.002014866514667,-16.75406308550927,-14.629856233546743,-12.615563835510772,-10.690095715665311,-10.690007766434134,-8.84937972096717,-8.820364032375862,-7.008470520446097,-5.460793241493279,-4.664883169497329,-2.982888261207163,-1.047366956042342,0.9559851511954504,0.9560241245088255,3.027569136391829,5.127996560946779,7.218981985783119,9.217428485833105,10.993914120651734,12.662669667662204,14.613088798798978,16.850409843273983,19.275299228136838,21.834407097998515,24.51511839203423,27.343706676106,30.412193470588424
-29.10040803569817,-26.02820074192742,-23.203381397607895,-20.52561870558216,-17.95031577614259,-17.950259497479667,-15.498436596675527,-13.11792291761063,-13.099414990722085,-10.81032303895108,-8.666245825984149,-8.380045640147992,-6.343033192622964,-4.199333135419879,-2.1046869520518228,-0.06939098978176336,1.8946267203613263,3.772932935422339,5.549891254964942,7.2170170868484345,7.218150637586053,8.831849409767543,8.831896042654872,10.555491692438364,12.425652230116793,14.437887388023183,16.58667237750292,18.870616028610545,21.295157755469273,23.875627711319737,26.646105075773143,29.695085924669307
-31.678909163019284,-28.653251094404325,-25.89858030137803,-23.324343205530518,-20.89592743527215,-18.601676125038573,-16.540992495947002,-15.951855667857876,-14.283330647559355,-14.282822930052163,-12.487240714192334,-11.109697625208593,-9.820581419412933,-8.061685809680903,-6.096300652669946,-4.03846860287291,-1.920299927297508,-1.917606931319026,0.26510838751394694,2.459675332361153,4.615980530263592,6.666382334513052,8.561032992029531,10.405218391404395,12.41360034128633,14.64116054236065,17.04630661704637,17.04634494734663,19.676153112449363,22.431967733403052,25.33822257717891,28.485998120901385
-27.813707278438116,-24.62587674101331,-21.672851424223555,-21.672616678198214,-19.01377138176963,-16.596616938526267,-14.48606164994539,-12.621397986643116,-10.710862612121675,-8.642700905691655,-6.522515992126207,-4.434350480824295,-2.382859735592016,-0.3230989048452618,1.7847091382319085,3.9445776782117346,6.132685460111544,8.315579000383359,10.462696910296069,12.55267594085684,14.57789146360203,16.551780925161985,18.512598974001527,18.512759613637172,20.492326918177678,22.122838122661275,22.960018560650063,25.000837167437254,27.344662159418707,29.85772513073764,32.56152787873131,35.54342097409299
-28.592016051790228,-25.541600477100168,-22.76773103907397,-20.1819867116591,-17.750618185862162,-15.458831200589486,-13.30167520332954,-11.279656417225842,-9.389557012763422,-7.597990994074274,-5.829605643457573,-5.8050167135738295,-4.127205290487451,-3.9002011188895924,-3.8995231969022677,-1.947978805934556,0.08851096068053912,2.164584936349622,2.1689404548908127,4.291675626855168,6.429622472146239,8.556735279162236,10.649629345822326,12.695414563410335,14.71388226641767,16.764664168447172,18.91327037161501,21.206191371539997,21.207037448180287,23.791041266175636,26.581051193811113,29.654305417864467
-30.176704224572315,-26.92336556568043,-26.922770243817958,-23.96817322775685,-21.137032272521875,-18.407423396813922,-15.766726747109022,-13.211906876606534,-10.752683345543337,-8.41500953201142,-6.243363612218138,-4.295892183425349,-2.5597338079822842,-0.8228437166051276,1.0143496766148088,1.0370134561206446,2.8932452033494362,4.65306404399025,6.205606709388649,7.675889464957143,9.312053315745269,11.111928740741089,12.937784105568898,13.0856243649174,15.107377276225076,15.117255402051507,17.35456616390447,19.706024430327748,22.170791812419903,24.770133219759522,27.543088263855992,30.582637367650243
-30.416155783445888,-27.396337515333418,-24.651521273739714,-22.089887138742082,-19.67359484244982,-17.381870495938973,-15.20068573049215,-13.137638056734694,-13.111974421776319,-11.196820717398014,-11.196372824803548,-9.370335055146867,-7.741984131245585,-7.4964807405240945,-5.7010818896829525,-3.812093502419717,-1.8752671703511514,0.10646631084885252,0.1065566121192988,2.145990133246241,4.217331591619135,6.310430857488012,8.383255398547636,8.457588115566958,10.550627250258444,12.703399014004082,14.900988727212804,17.17238418498396,19.550175663982415,22.070070526537023,24.78005790451519,27.778212130415405
-29.195047709811316,-29.19429754035395,-26.111091992523388,-23.262919597519044,-20.641337933120617,-18.261922148459785,-16.122622019816777,-14.13857556014664,-12.121828371153434,-9.966644213738672,-7.700472215732575,-5.385427720440089,-3.0681163573818715,-0.8311184600598883,-0.6985103378657642,1.4690819932536452,3.6613837431701057,5.801915963185851,7.879719165622965,9.882906745094798,11.80345113215369,13.65155708155442,15.465312806954795,17.231774627003126,17.232710744254607,18.63065131602667,19.92622069033303,21.87681488143435,24.14586616529459,26.62055179155422,29.303277488470947,32.27322666721484
-29.46643412668009,-26.398510147342712,-23.579464910199587,-20.909178329687787,-18.343603995606724,-18.343530227756137,-15.90684571210471,-13.58827906139766,-13.4617026464655,-11.238369385344622,-9.00804365689896,-8.98972480571911,-6.83584842647419,-4.725851440415263,-2.676561367085245,-0.7079833842785928,1.1185527067927563,1.1186389677236654,2.6398171813635902,4.059945372891444,4.060048610234022,5.706098928364114,7.4947800764155845,9.37819725703968,11.361441648214804,13.453147564652035,15.659205975469684,17.985701441586325,20.442479256982676,23.04751952210022,25.836582029341145,28.89923415060829
-31.31870908481799,-31.31802628348696,-28.225857085503275,-25.374590329959194,-22.71440762886334,-20.21573438033461,-17.856425362479232,-15.614079733585319,-13.46044009709122,-11.361118417840133,-9.284770999193176,-7.215855405228977,-5.159774984210523,-3.1488702049702937,-3.1447020763800917,-1.253890901810361,0.5009133127849635,2.063158524305478,3.4662809211072805,3.467751233376211,4.9407776322845915,4.940837823056525,6.598392553604962,8.417789968899127,10.384482296129876,12.48553468284809,14.712150066333262,17.062602507363778,19.542835814486992,22.168958775894808,24.975896003262314,28.052838445492593
-30.54865710257781,-27.57156969690945,-24.87503058688917,-22.36598436380696,-20.00516165960719,-17.76864671393814,-15.635512415255329,-13.586031653014388,-13.585647724363787,-11.676221854267057,-11.574661876416439,-9.892181936432767,-9.5042063122295,-7.671425875564504,-5.701825021805816,-3.7047860061115343,-1.6838090256016298,0.3639072977328849,0.3639281469323871,2.452871478010776,4.561405093812566,6.670684192202245,8.754172209519465,10.740786365293019,11.064973847056985,12.84393297118175,14.915579406134636,17.121162344144775,19.504565077050714,22.092136685709733,24.914631510218623,28.045055837889183
-28.068748592866807,-25.231982805085433,-22.708651372950612,-20.405744313810363,-18.28218116208208,-16.300586504980576,-14.409197195583015,-14.40908095229816,-12.563858791646032,-10.754278993504528,-9.040814944447561,-7.531850653206302,-6.1025492921399325,-4.460747002977052,-2.6608603237538646,-0.8037732182468376,1.0666128699839976,2.9467527528113826,2.9467644760979392,4.8680321310180314,6.848731799319578,8.896948312261861,10.722633363621151,11.253394295855749,13.359396608928675,15.681694777675872,18.092309570283746,20.581774683287918,23.154271130868704,25.828138739700876,28.643884066734845,31.69931180655783
-27.88363826988932,-24.71465699266405,-21.777598755164323,-18.976476962437598,-18.976133856734744,-16.328271988016912,-13.753585523420693,-11.245911611602244,-8.809300079215383,-6.466199912548906,-4.279663030519951,-2.395352193530912,-0.8367401935480799,0.9415537799088474,2.9851420750970097,2.9897897611550466,5.155351873471955,7.333354255382943,9.484906080335662,11.578892371115149,13.55116331545531,15.244044894471417,16.715693158465765,16.718477754457133,18.54011541348044,18.574211516447175,20.723237704151984,23.02023972998139,25.428882275327442,27.96599720386957,30.672091600725327,33.64449576117503
-29.291840467968417,-26.21455056786181,-23.403473274474376,-20.766841332987784,-18.265980750807856,-15.879249414221439,-13.592417122486012,-11.394817346157549,-9.277904676954137,-7.2551162229757,-7.238946933171269,-5.483789581595698,-4.749302595473878,-4.749014364022077,-3.2144389706797707,-1.3218808157744695,0.6460035495202557,2.67903419363747,4.779750971560318,4.781908469517406,6.983685805543684,9.230893047714794,11.454862582419807,13.333842391858397,14.548469778887101,16.59021228417588,19.040327015708215,21.650195025494916,24.385043381043033,27.26287208815894,30.33784201266738,30.338605565476072
-30.753387599951427,-27.918416620058093,-25.361376533538326,-22.974224156083128,-20.706385793334515,-18.5278387195407,-16.41753095889202,-14.35536854067253,-12.318437136927487,-10.284775999339061,-8.24089526306373,-6.184904855952229,-4.124069357145882,-4.124067009834362,-2.072138371382187,-0.040687548357689514,1.856648539932855,1.8574209591633903,2.285182404984677,3.918048751747429,3.9307763779680007,5.513328699503087,6.793424580856474,8.440692642453623,10.401582606040586,12.527658440147057,14.783205665682086,17.162042751668245,19.669864627767506,22.323137347898577,25.156799112344594,28.25924744928992
-30.595807909577758,-27.568526005329062,-24.814564359758858,-22.24420958379057,-19.823314186712302,-17.537377567199087,-15.38249611117356,-13.361184037905613,-11.473585836197849,-9.693639825305137,-7.975291647330124,-7.974114122445796,-6.641330252716312,-5.716540094568124,-5.712905177899142,-3.8829615290165065,-1.8670449372376456,0.20678881753437378,2.318831190730213,2.3188562915692654,4.470007894633484,6.6366670241643115,8.810676510158961,10.989953827511478,13.178407162845604,15.387091828013094,17.633470606414818,19.939342268830917,22.32984391060212,24.836089125530997,27.505363511069017,30.43948437978025
-31.442347390337343,-28.407053609425777,-25.638677291142102,-23.04450507188381,-20.586440803284173,-18.245474756162462,-16.025922534443037,-16.02180480124529,-14.037109899558152,-13.754309177363501,-12.091437338086402,-10.317449826439022,-8.587380558130727,-6.809748108941437,-4.938667074614104,-2.9741246957412377,-0.9304575652982744,1.1703826755730862,3.275409577045084,5.064653729221925,6.076747509129006,8.021974202419221,10.266272114995328,12.254039747033772,13.117210212535978,15.269679801139105,17.779866366885038,20.40619168380551,23.135830261548048,25.987184736721783,25.987493891613774,29.16048814293775
-29.497177373060108,-26.451840151096288,-23.667631299216815,-21.049816730910305,-18.5579792138363,-16.171316210923674,-13.884816920929476,-11.774574097600244,-11.520161589275023,-9.889405933063033,-8.969751020398737,-8.968995491034041,-7.371047317682204,-7.022854490185772,-5.103934869172658,-3.019326516714651,-0.9073282735579394,1.227509328872467,1.2275191073021987,3.396840250336855,5.584766992600129,7.784888973525421,9.991151676781676,12.197608777810364,14.400270314509028,16.59875418452595,18.798317005053864,21.013678480465863,23.27411734423294,25.626572623953532,28.13899620129459,30.93165768648066
-28.5258235564946,-25.465000438364402,-22.670547566362238,-20.0501693845112,-17.56532087783161,-15.195574347322214,-12.93043246135045,-10.769775581441262,-8.759583782605835,-8.754905879392433,-7.116650953101703,-5.743122843472971,-5.741702784281866,-4.501917292981608,-3.721994864170583,-1.9100883886635371,0.09753012497947527,2.1089873869975797,2.113411958398184,3.780990938213731,5.020262319989167,6.896477033132908,9.103140290152828,11.437977249507966,13.855587596519028,16.34585894219599,18.912137330366363,21.564796606484688,24.31956105952933,27.199779364694198,27.200136300073726,30.398224689657358
